district_id,event_index,event_volume,mean_intensity,max_intensity,duration,peak_anomaly,rise_gradient,decay_gradient,rcvr,rainfall_type,rainfall_type_name
1009014,58,66.3162,13.26324,17.1581,5,168.4495,2.19578,2.9093199999999997,5.0,3,Type 3
1009014,59,629.2349,52.43624166666667,141.7364,12,219.619,3.6049249999999997,43.530116666666665,12.0,6,Type 6
1009014,60,5.0723,5.0723,5.0723,1,111.2892,0.0,0.0,1.0,0,Type 0
1009014,61,120.5286,17.218371428571427,33.4789,7,199.8248,4.675128571428571,12.1151,7.0,5,Type 5
1009014,62,5.3569,5.3569,5.3569,1,76.4352,0.0,0.0,1.0,0,Type 0
1009014,63,5.4021,5.4021,5.4021,1,101.4542,0.0,0.0,1.0,0,Type 0
1009014,64,595.0089999999999,49.584083333333325,123.5828,12,226.8477,3.1066750000000005,34.38340833333333,12.0,6,Type 6
1009014,65,33.2892,16.6446,22.5648,2,182.5487,4.238699999999998,4.1980499999999985,2.0,2,Type 2
1009014,66,76.8991,9.6123875,17.4819,8,170.9111,2.2509500000000005,3.1844875000000004,8.0,5,Type 5
1009014,67,652.4204,43.49469333333333,170.5828,15,267.921,1.8828333333333334,25.55321333333333,15.0,6,Type 6
1009014,68,5.8253,5.8253,5.8253,1,151.9126,0.0,0.0,1.0,0,Type 0
1009014,69,9.7319,9.7319,9.7319,1,76.3938,0.0,0.0,1.0,0,Type 0
1009014,70,26.6611,26.6611,26.6611,1,157.1605,0.0,0.0,1.0,0,Type 0
1009014,71,33.8117,8.452925,10.9518,4,117.726,-3.9815500000000004,4.525224999999999,4.0,3,Type 3
1009014,72,20.5527,20.5527,20.5527,1,194.2556,0.0,0.0,1.0,0,Type 0
1009014,73,366.06319999999994,28.158707692307686,55.5678,13,187.5767,2.9691846153846155,17.628123076923075,13.0,5,Type 5
1009014,74,22.0798,22.0798,22.0798,1,193.3351,0.0,0.0,1.0,0,Type 0
1009014,75,9.0271,9.0271,9.0271,1,72.7389,0.0,0.0,1.0,0,Type 0
1009014,76,25.9488,8.6496,11.3599,3,111.537,1.9763999999999993,5.382033333333332,3.0,3,Type 3
1009014,77,354.6175,29.551458333333333,66.9157,12,129.2394,3.484066666666667,22.69904166666667,12.0,5,Type 5
1009014,78,46.966899999999995,9.393379999999999,20.006,5,165.6034,2.00814,6.71626,5.0,3,Type 3
1009014,79,407.6098,25.4756125,89.1581,16,178.1198,2.3411125,18.6521125,16.0,6,Type 6
1009014,80,6.4548,6.4548,6.4548,1,56.8598,0.0,0.0,1.0,0,Type 0
1009014,81,17.313200000000002,8.656600000000001,11.4563,2,95.4326,4.334350000000001,4.262049999999999,2.0,2,Type 2
1009014,82,8.1581,8.1581,8.1581,1,93.9769,0.0,0.0,1.0,0,Type 0
1009014,83,5.8072,5.8072,5.8072,1,96.2205,0.0,0.0,1.0,0,Type 0
1009014,84,430.0661,33.08200769230769,81.0617,13,165.0758,2.4956,22.10310769230769,13.0,6,Type 6
1009014,85,18.1431,9.07155,9.2485,2,102.5286,3.7071000000000005,3.690549999999998,2.0,2,Type 2
1009014,86,15.9262,7.9631,7.9684,2,95.7079,-0.46310000000000073,1.541450000000001,2.0,2,Type 2
1009014,87,5.9684,5.9684,5.9684,1,83.3833,0.0,0.0,1.0,0,Type 0
1009014,88,376.47740000000005,28.959800000000005,86.5693,13,139.7718,4.69393076923077,20.343030769230772,13.0,6,Type 6
1009014,89,6.7304,6.7304,6.7304,1,136.5214,0.0,0.0,1.0,0,Type 0
1009014,90,18.4142,9.2071,11.3449,2,84.7579,3.8350999999999997,4.9473,2.0,2,Type 2
1009014,91,93.9036,31.301199999999998,76.0723,3,402.4291,1.4763999999999982,4.185233333333334,3.0,1,Type 1
1009014,92,21.9217,21.9217,21.9217,1,156.1227,0.0,0.0,1.0,0,Type 0
1009014,93,9.2108,9.2108,9.2108,1,101.4955,0.0,0.0,1.0,0,Type 0
1009014,94,503.8479,38.75753076923077,96.503,13,172.8861,4.0046307692307685,28.438715384615385,13.0,6,Type 6
1009014,95,5.4578,5.4578,5.4578,1,115.5491,0.0,0.0,1.0,0,Type 0
1009014,96,59.6054,19.868466666666666,39.3765,3,230.1186,14.622466666666668,16.540633333333336,3.0,4,Type 4
1009014,97,8.238,8.238,8.238,1,65.7109,0.0,0.0,1.0,0,Type 0
1009014,98,28.269499999999997,14.134749999999999,22.0617,2,205.7276,2.06625,0.9962499999999999,2.0,2,Type 2
1009014,99,432.48649999999986,30.891892857142846,87.6627,14,191.6741,0.5174285714285715,17.594014285714284,14.0,6,Type 6
1009014,100,182.84940000000003,18.284940000000002,45.4819,10,262.1576,5.33629,14.38328,10.0,5,Type 5
1009014,101,10.7816,10.7816,10.7816,1,119.9744,0.0,0.0,1.0,0,Type 0
1009014,102,6.2395,6.2395,6.2395,1,109.621,0.0,0.0,1.0,0,Type 0
1009014,103,13.1491,13.1491,13.1491,1,91.3919,0.0,0.0,1.0,0,Type 0
1009014,104,382.59639999999996,38.25964,91.7907,10,146.7779,4.705120000000001,28.26943,10.0,6,Type 6
1009014,105,36.9397,12.313233333333335,18.5994,3,168.4868,8.572799999999999,8.038166666666667,3.0,3,Type 3
1009014,106,36.5,9.125,13.5527,4,103.7692,2.8155000000000006,5.253375000000002,4.0,3,Type 3
1009014,107,6.9955,6.9955,6.9955,1,88.5279,0.0,0.0,1.0,0,Type 0
1009014,108,612.2877,38.26798125,114.0241,16,174.6844,5.31833125,28.121143749999998,16.0,6,Type 6
1009014,109,16.6762,16.6762,16.6762,1,252.2727,0.0,0.0,1.0,0,Type 0
1009014,110,16.7801,16.7801,16.7801,1,249.1386,0.0,0.0,1.0,0,Type 0
1009014,111,170.1387,28.35645,61.6883,6,355.7333,8.204583333333334,19.8499,6.0,4,Type 4
1009014,112,17.3178,8.6589,8.9548,2,130.332,3.2010499999999995,-26.66265,2.0,2,Type 2
1009014,113,495.7364,41.311366666666665,84.625,12,291.6029,4.017316666666667,21.24925,12.0,6,Type 6
1009014,114,5.2033,5.2033,5.2033,1,116.7138,0.0,0.0,1.0,0,Type 0
1009014,115,57.6747,28.83735,32.1446,2,265.1919,11.49775,12.215350000000004,2.0,2,Type 2
1009014,116,5.1145,5.1145,5.1145,1,50.2065,0.0,0.0,1.0,0,Type 0
1009014,117,52.551199999999994,17.517066666666665,24.3434,3,216.5571,13.689266666666668,-4.6149333333333304,3.0,4,Type 4
1009014,118,540.2667,41.558976923076926,71.7003,13,217.1789,2.8466153846153848,24.980884615384614,13.0,6,Type 6
1009014,119,6.8735,6.8735,6.8735,1,138.1865,0.0,0.0,1.0,0,Type 0
1009014,120,16.476,8.238,9.7877,2,163.3895,4.349400000000001,-2.6159500000000016,2.0,2,Type 2
1009014,121,86.02869999999999,17.20574,29.9744,5,231.6193,3.3587200000000004,12.481919999999999,5.0,5,Type 5
1009014,122,55.954800000000006,27.977400000000003,32.7967,2,219.1884,9.998449999999998,4.895349999999993,2.0,2,Type 2
1009014,123,9.3268,9.3268,9.3268,1,127.5566,0.0,0.0,1.0,0,Type 0
1009014,124,346.31319999999994,28.859433333333328,68.5166,12,110.5058,2.4878250000000004,18.594125000000002,12.0,5,Type 5
1009014,125,40.5527,13.517566666666667,26.8765,3,165.5378,9.468366666666666,10.377533333333332,3.0,3,Type 3
1009014,126,21.5151,10.75755,13.4413,2,125.7269,-6.717600000000001,4.485700000000001,2.0,2,Type 2
1009014,127,21.0437,10.52185,15.8479,2,185.6161,7.223650000000001,-5.514299999999995,2.0,2,Type 2
1009014,128,568.7815999999999,43.75243076923076,100.0377,13,157.2088,3.9587538461538467,36.10854615384615,13.0,6,Type 6
1009014,129,5.2425,5.2425,5.2425,1,136.527,0.0,0.0,1.0,0,Type 0
1009014,130,5.6672,5.6672,5.6672,1,112.9959,0.0,0.0,1.0,0,Type 0
1009014,131,80.00609999999999,16.001219999999996,34.6476,5,196.8039,8.455720000000001,13.539760000000001,5.0,4,Type 4
1009014,132,28.0376,14.0188,18.6822,2,169.1412,6.9985,7.384750000000004,2.0,2,Type 2
1009014,133,694.5088999999999,53.423761538461534,85.9488,13,220.5625,10.338276923076924,41.02838461538461,13.0,6,Type 6
1009014,134,54.50300000000001,10.9006,15.3072,5,124.9904,2.3114399999999997,7.0048200000000005,5.0,3,Type 3
1009014,135,67.4775,13.495500000000002,34.2997,5,280.6829,7.203920000000001,4.192780000000002,5.0,4,Type 4
1009014,136,591.1535,49.262791666666665,101.0467,12,331.6019,15.259416666666667,40.550450000000005,12.0,1,Type 1
1009014,137,17.0888,8.5444,11.7575,2,195.028,-3.7273999999999994,-10.786900000000003,2.0,2,Type 2
1009014,138,24.5136,12.2568,12.3886,2,192.127,5.38255,-0.3305499999999988,2.0,2,Type 2
1009014,139,18.0166,18.0166,18.0166,1,152.4281,0.0,0.0,1.0,0,Type 0
1009014,140,98.9759,32.99196666666666,43.8313,3,317.2958,10.773599999999997,17.56226666666667,3.0,4,Type 4
1009014,141,54.2304,10.84608,15.9292,5,137.022,-6.1283,-0.2755999999999972,5.0,4,Type 4
1009014,142,697.6295,49.83067857142857,139.9654,14,221.2759,1.67255,27.006349999999998,14.0,6,Type 6
1009014,143,6.4157,6.4157,6.4157,1,160.1973,0.0,0.0,1.0,0,Type 0
1009014,144,72.643,18.16075,26.6566,4,193.0555,6.10505,9.2707,4.0,3,Type 3
1009014,145,834.2532000000001,36.27187826086957,179.1928,23,430.9367,3.871204347826087,21.875847826086957,23.0,6,Type 6
1009014,146,5.3675,5.3675,5.3675,1,138.1932,0.0,0.0,1.0,0,Type 0
1009014,147,257.88859999999994,21.49071666666666,57.7199,12,363.7216,2.434858333333333,17.463483333333333,12.0,5,Type 5
1009014,148,560.4774,40.0341,88.0889,14,258.5855,6.33552142857143,21.530549999999998,14.0,6,Type 6
1009014,149,14.710799999999999,7.3553999999999995,8.3765,2,155.6789,-32.6468,-40.877250000000004,2.0,4,Type 4
1009014,150,5.0136,5.0136,5.0136,1,114.5431,0.0,0.0,1.0,0,Type 0
1009014,151,26.689700000000002,13.344850000000001,19.6325,2,127.7343,7.989450000000001,6.649100000000001,2.0,2,Type 2
1009014,152,67.7635,16.940875,26.7907,4,177.8119,7.39795,9.894949999999998,4.0,3,Type 3
1009014,153,681.0238999999999,45.40159333333333,109.3389,15,179.286,1.7755,30.674293333333335,15.0,6,Type 6
1009014,154,104.03020000000001,20.806040000000003,62.0783,5,347.841,14.9542,18.37318,5.0,4,Type 4
1009014,155,20.381,20.381,20.381,1,173.04,0.0,0.0,1.0,0,Type 0
1009014,156,12.2289,12.2289,12.2289,1,127.1511,0.0,0.0,1.0,0,Type 0
1009014,157,601.7318,37.6082375,86.3419,16,215.3676,2.1752624999999997,21.719974999999998,16.0,6,Type 6
1009014,158,13.241,6.6205,7.9669,2,137.3564,0.875,1.8674999999999997,2.0,2,Type 2
1009014,159,10.5286,10.5286,10.5286,1,80.5251,0.0,0.0,1.0,0,Type 0
1009014,160,39.8373,13.2791,20.9548,3,128.8353,2.3795,4.4739,3.0,3,Type 3
1009014,161,35.977399999999996,11.992466666666665,16.0738,3,155.5267,4.499000000000001,5.357433333333333,3.0,3,Type 3
1009014,162,17.528599999999997,8.764299999999999,11.9729,2,151.1156,-2.344150000000001,-7.699550000000002,2.0,2,Type 2
1009014,163,574.4787,44.19066923076923,113.5873,13,197.2309,3.5527153846153845,26.485400000000002,13.0,6,Type 6
1009014,164,5.512,5.512,5.512,1,120.2453,0.0,0.0,1.0,0,Type 0
1009014,165,284.3238,23.69365,51.2922,12,382.2967,4.831824999999999,15.530375,12.0,5,Type 5
1009014,166,617.0752000000001,41.13834666666667,111.7831,15,260.0745,6.4252,23.144479999999998,15.0,6,Type 6
1009014,167,13.0422,6.5211,7.1732,2,171.3383,2.8968500000000006,-6.976649999999992,2.0,2,Type 2
1009014,168,16.5678,16.5678,16.5678,1,238.3034,0.0,0.0,1.0,0,Type 0
1009014,169,73.1431,24.381033333333335,32.0557,3,250.7087,8.037666666666668,12.636566666666667,3.0,4,Type 4
1009014,170,192.9232,19.29232,52.3494,10,332.5774,0.6515000000000001,6.809339999999999,10.0,5,Type 5
1009014,171,676.1371,56.34475833333334,180.9172,12,283.7849,1.8551750000000002,37.045683333333336,12.0,6,Type 6
1009014,172,6.9593,6.9593,6.9593,1,174.2696,0.0,0.0,1.0,0,Type 0
1009014,173,5.7741,5.7741,5.7741,1,123.2428,0.0,0.0,1.0,0,Type 0
1009014,174,36.432199999999995,12.144066666666665,20.8238,3,184.3678,5.729900000000001,8.2535,3.0,3,Type 3
1009014,175,48.9021,24.45105,34.872,2,231.2234,16.7372,12.820799999999998,2.0,2,Type 2
1009014,176,43.680800000000005,10.920200000000001,15.1145,4,152.9132,-4.065899999999999,5.7925499999999985,4.0,4,Type 4
1009014,177,804.4746000000002,61.882661538461555,180.0482,13,382.5064,6.667284615384616,46.26911538461539,13.0,6,Type 6
1009014,178,11.8117,11.8117,11.8117,1,224.0921,0.0,0.0,1.0,0,Type 0
1009014,179,5.012,5.012,5.012,1,114.5259,0.0,0.0,1.0,0,Type 0
1009014,180,132.4593,44.1531,103.8087,3,776.8348,7.236433333333338,4.745966666666665,3.0,1,Type 1
1009014,181,31.3434,15.6717,20.9759,2,177.0957,8.2869,7.981949999999998,2.0,2,Type 2
1009014,182,5.1009,5.1009,5.1009,1,89.9319,0.0,0.0,1.0,0,Type 0
1009014,183,586.8915000000001,45.145500000000006,146.628,13,192.7042,4.876500000000001,36.80027692307693,13.0,6,Type 6
1009014,184,7.0723,7.0723,7.0723,1,169.4118,0.0,0.0,1.0,0,Type 0
1009014,185,26.854,8.951333333333332,12.9639,3,93.1533,5.6235,5.147100000000001,3.0,3,Type 3
1009014,186,54.9743,13.743575,28.7831,4,195.9132,7.0787,7.194275000000001,4.0,3,Type 3
1009014,187,722.1822000000001,42.48130588235295,115.5346,17,266.3122,2.556964705882353,18.591158823529412,17.0,6,Type 6
1009014,188,7.1355,7.1355,7.1355,1,170.8084,0.0,0.0,1.0,0,Type 0
1009014,189,5.3916,5.3916,5.3916,1,53.8865,0.0,0.0,1.0,0,Type 0
1009014,190,50.8162,16.938733333333335,20.7605,3,175.6274,7.061766666666666,7.177233333333334,3.0,3,Type 3
1009014,191,436.2455,33.557346153846154,132.6973,13,244.6383,18.692192307692306,19.297153846153847,13.0,1,Type 1
1009015,0,951.1822,35.22897037037037,122.9669,27,256.2548,,,27.0,6,Type 6
1009015,1,51.161100000000005,10.232220000000002,16.8163,5,131.915,-0.9460799999999999,-39.78192,5.0,4,Type 4
1009015,2,25.765,12.8825,13.384,2,103.7228,5.1318,4.039149999999999,2.0,2,Type 2
1009015,3,809.3782,21.875086486486488,53.3735,37,271.8545,0.6573594594594596,2.821762162162162,37.0,6,Type 6
1009015,4,678.4096,29.49606956521739,69.5361,23,208.4592,1.2168,8.266304347826088,23.0,6,Type 6
1009015,5,17.6009,5.866966666666666,6.5452,3,62.1957,-2.6225,-28.733933333333322,3.0,4,Type 4
1009015,6,10.2982,10.2982,10.2982,1,95.6458,0.0,0.0,1.0,0,Type 0
1009015,7,1089.5693999999999,34.049043749999996,140.5617,32,279.3883,0.7479281249999999,2.9407468749999994,32.0,6,Type 6
1009015,8,56.1642,14.04105,27.75,4,150.9084,7.857675,7.9055,4.0,3,Type 3
1009015,9,15.4774,15.4774,15.4774,1,89.0676,0.0,0.0,1.0,0,Type 0
1009015,10,531.1114,22.129641666666668,109.1627,24,206.1125,-0.11508750000000001,2.3633291666666665,24.0,6,Type 6
1009015,11,880.3765999999998,29.34588666666666,103.1792,30,440.6287,0.9656133333333332,7.951756666666666,30.0,6,Type 6
1009015,12,184.0272,18.40272,50.631,10,409.1483,-0.6158099999999997,-9.68238,10.0,6,Type 6
1009015,13,764.0167000000001,28.29691481481482,64.3163,27,411.8142,2.9924148148148144,2.031740740740741,27.0,6,Type 6
1009015,14,899.0258000000001,29.00083225806452,97.6642,31,264.0018,-0.4434032258064516,2.7096290322580647,31.0,6,Type 6
1009015,15,1532.9160000000002,22.21617391304348,77.3931,69,216.8332,0.021760869565217392,1.6889289855072465,69.0,6,Type 6
1009015,16,91.49849999999999,30.499499999999998,71.6536,3,432.48,25.1275,14.466366666666664,3.0,4,Type 4
1009015,17,714.9397,28.597588000000002,64.5708,25,221.2894,0.7442760000000002,3.632348000000001,25.0,6,Type 6
1009015,18,49.9758,16.6586,22.0361,3,175.1842,11.519566666666668,-4.212833333333331,3.0,4,Type 4
1009015,19,1698.608,24.61750724637681,117.8193,69,454.7459,-0.12430289855072467,0.6713159420289854,69.0,6,Type 6
1009015,20,116.2997,23.25994,34.6958,5,115.5644,14.56446,12.326500000000001,5.0,4,Type 4
1009015,21,763.2215000000001,30.528860000000005,79.4142,25,173.9507,-0.9784960000000001,3.190304,25.0,6,Type 6
1009015,22,109.86149999999999,18.31025,55.7455,6,342.7263,8.711350000000001,-0.1719333333333329,6.0,4,Type 4
1009015,23,896.7816,28.024425,119.3886,32,251.1698,0.13879062499999995,-0.9947281250000004,32.0,6,Type 6
1009015,24,246.1913,30.7739125,71.2816,8,224.1529,13.292925,19.275599999999997,8.0,1,Type 1
1009015,25,660.7909,27.532954166666666,92.9593,24,188.0212,-4.600841666666667,-7.148970833333332,24.0,6,Type 6
1009015,26,34.497,11.499,17.5753,3,104.0245,6.843866666666666,0.5507000000000014,3.0,3,Type 3
1009015,27,720.6793999999999,27.718438461538458,84.7651,26,195.4859,0.7062115384615386,7.480303846153846,26.0,6,Type 6
1009015,28,22.438299999999998,11.219149999999999,13.3705,2,119.0339,-0.6995499999999986,-2.0210500000000025,2.0,2,Type 2
1009015,29,837.1732,27.005587096774192,80.9232,31,250.144,0.2829870967741937,5.612758064516129,31.0,6,Type 6
1009015,30,5.2922,5.2922,5.2922,1,64.3477,0.0,0.0,1.0,0,Type 0
1009015,31,875.0303,26.516069696969698,65.1702,33,327.3597,-0.6364545454545455,2.2286878787878783,33.0,6,Type 6
1009015,32,78.9834,13.1639,36.9654,6,193.3718,3.239966666666666,2.884033333333335,6.0,5,Type 5
1009015,33,585.8975000000002,26.631704545454554,66.9307,22,193.0059,4.058459090909091,10.431136363636364,22.0,6,Type 6
1009015,34,5.2274,5.2274,5.2274,1,60.7029,0.0,0.0,1.0,0,Type 0
1009015,35,28.8208,14.4104,20.119,2,157.0463,2.3968500000000006,-29.114450000000005,2.0,2,Type 2
1009015,36,14.546700000000001,7.273350000000001,8.384,2,58.2146,2.5067500000000003,2.2379500000000014,2.0,2,Type 2
1009015,37,706.5228,29.43845,67.1024,24,165.5278,0.30233333333333334,7.175516666666667,24.0,6,Type 6
1009015,38,11.2605,11.2605,11.2605,1,101.6625,0.0,0.0,1.0,0,Type 0
1009015,39,15.488,15.488,15.488,1,94.4062,0.0,0.0,1.0,0,Type 0
1009015,40,15.7093,15.7093,15.7093,1,56.8673,0.0,0.0,1.0,0,Type 0
1009015,41,699.9954000000001,31.817972727272732,80.5648,22,230.3781,3.3861590909090906,12.930245454545455,22.0,6,Type 6
1009015,42,52.08890000000001,13.022225000000002,29.6672,4,185.1722,-11.369724999999999,-27.635175000000004,4.0,4,Type 4
1009015,43,25.506,12.753,15.1958,2,126.266,2.911900000000001,-11.833599999999997,2.0,2,Type 2
1009015,44,983.4008,36.422251851851854,116.4744,27,353.6424,3.0422259259259254,10.714859259259258,27.0,6,Type 6
1009015,45,246.50449999999998,20.542041666666666,54.384,12,219.873,2.990708333333334,-1.7794916666666676,12.0,6,Type 6
1009015,46,6.0015,6.0015,6.0015,1,32.3278,0.0,0.0,1.0,0,Type 0
1009015,47,670.8871,31.947004761904765,75.497,21,289.2702,2.825014285714286,6.317557142857145,21.0,6,Type 6
1009015,48,23.5437,23.5437,23.5437,1,209.9296,0.0,0.0,1.0,0,Type 0
1009015,49,1050.2937000000002,33.88044193548388,89.2485,31,258.8038,0.5335709677419352,4.592593548387097,31.0,6,Type 6
1009015,50,8.7485,8.7485,8.7485,1,81.6017,0.0,0.0,1.0,0,Type 0
1009015,51,27.0648,27.0648,27.0648,1,235.826,0.0,0.0,1.0,0,Type 0
1009015,52,884.6608000000001,31.595028571428575,127.2455,28,272.0842,2.148828571428571,12.984350000000001,28.0,6,Type 6
1009015,53,146.6295,24.43825,59.1822,6,415.877,7.197033333333334,-30.062499999999996,6.0,4,Type 4
1009015,54,17.759,17.759,17.759,1,128.4066,0.0,0.0,1.0,0,Type 0
1009015,55,927.0645,38.6276875,102.0527,24,314.5734,1.4086333333333336,6.708833333333332,24.0,6,Type 6
1009015,56,8.4292,8.4292,8.4292,1,71.7312,0.0,0.0,1.0,0,Type 0
1009015,57,35.0873,11.695766666666666,14.7063,3,144.9337,4.9543,-11.924699999999996,3.0,4,Type 4
1009015,58,117.116,58.558,74.747,2,372.0377,17.786150000000006,16.969899999999996,2.0,1,Type 1
1009015,59,33.5828,33.5828,33.5828,1,105.9474,0.0,0.0,1.0,0,Type 0
1009015,60,855.5993000000001,35.649970833333334,82.4006,24,253.8379,1.2414666666666667,4.970070833333332,24.0,6,Type 6
1009015,61,34.0964,34.0964,34.0964,1,292.1691,0.0,0.0,1.0,0,Type 0
1009015,62,73.50750000000001,36.753750000000004,43.4774,2,303.0856,4.6905,9.73944999999999,2.0,2,Type 2
1009015,63,880.2726,30.354227586206896,109.7575,29,271.2056,-0.9434482758620687,2.65631724137931,29.0,6,Type 6
1009015,64,11.9458,11.9458,11.9458,1,100.5786,0.0,0.0,1.0,0,Type 0
1009015,65,23.0783,11.53915,14.8027,2,128.3142,1.4284999999999997,-3.152850000000001,2.0,2,Type 2
1009015,66,221.57819999999998,36.9297,92.2349,6,267.0045,15.038400000000001,28.917916666666667,6.0,1,Type 1
1009015,67,816.9202,42.9958,154.6175,19,288.178,0.25364736842105257,11.290505263157893,19.0,6,Type 6
1009015,68,22.0723,22.0723,22.0723,1,145.4059,0.0,0.0,1.0,0,Type 0
1009015,69,17.9864,17.9864,17.9864,1,129.6896,0.0,0.0,1.0,0,Type 0
1009015,70,876.8387,32.475507407407406,74.137,27,217.3082,2.011433333333333,11.258366666666667,27.0,6,Type 6
1009015,71,49.5527,24.77635,27.387,2,173.9516,-0.9073999999999991,-13.309500000000014,2.0,2,Type 2
1009015,72,802.7894000000001,26.759646666666672,71.2319,30,207.9953,0.8383566666666666,8.346286666666668,30.0,6,Type 6
1009015,73,7.7289,7.7289,7.7289,1,93.6171,0.0,0.0,1.0,0,Type 0
1009015,74,48.2003,24.10015,32.1084,2,232.0056,4.181450000000002,-13.225899999999996,2.0,2,Type 2
1009015,75,1000.7969,31.274903125,107.2937,32,256.0322,0.7563531250000001,2.541321875,32.0,6,Type 6
1009015,76,965.6778,29.262963636363637,82.3148,33,234.2846,0.9685121212121212,7.473166666666668,33.0,6,Type 6
1009015,77,5.7937,5.7937,5.7937,1,60.898,0.0,0.0,1.0,0,Type 0
1009015,78,1226.9727000000003,30.674317500000008,85.5105,40,381.2052,0.396725,0.8800074999999999,40.0,6,Type 6
1009015,79,795.5133999999999,33.146391666666666,77.0753,24,241.1775,0.3365375000000001,3.8846624999999992,24.0,6,Type 6
1009015,80,34.567699999999995,8.641924999999999,12.4458,4,128.3081,0.11972499999999986,-14.701824999999996,4.0,4,Type 4
1009015,81,173.11900000000003,34.6238,69.5964,5,276.1977,20.253000000000004,21.806340000000002,5.0,4,Type 4
1009015,82,719.6205,34.26764285714286,66.8419,21,241.1413,1.077304761904762,5.211847619047618,21.0,6,Type 6
1009015,83,5.3961,5.3961,5.3961,1,55.8376,0.0,0.0,1.0,0,Type 0
1009015,84,22.0933,11.04665,16.9352,2,163.923,-0.11894999999999989,-17.553450000000005,2.0,2,Type 2
1009015,85,29.6687,14.83435,19.8735,2,155.5115,2.3184999999999985,-2.786900000000003,2.0,2,Type 2
1009015,86,7.8042,7.8042,7.8042,1,47.4084,0.0,0.0,1.0,0,Type 0
1009015,87,968.5992000000001,32.286640000000006,69.3389,30,245.8527,-0.3588366666666668,3.670783333333333,30.0,6,Type 6
1009015,88,998.9216999999999,30.27035454545454,55.6175,33,246.6365,1.6646606060606057,2.9092757575757577,33.0,6,Type 6
1009015,89,11.0723,11.0723,11.0723,1,100.4855,0.0,0.0,1.0,0,Type 0
1009015,90,69.36149999999999,23.120499999999996,31.8208,3,169.6661,9.359433333333335,4.813733333333327,3.0,4,Type 4
1009015,91,1022.4925000000001,44.45619565217392,116.7846,23,342.8154,4.9466347826086965,11.171886956521739,23.0,6,Type 6
1009015,92,126.02259999999998,18.00322857142857,63.4021,7,511.1721,3.0122571428571425,-19.767000000000003,7.0,4,Type 4
1009015,93,5.7605,5.7605,5.7605,1,29.5482,0.0,0.0,1.0,0,Type 0
1009015,94,942.4202000000001,36.24693076923077,84.8313,26,221.2716,1.0095,7.165084615384615,26.0,6,Type 6
1009015,95,12.616,12.616,12.616,1,114.1449,0.0,0.0,1.0,0,Type 0
1009015,96,220.7123,24.523588888888888,92.2711,9,453.7915,5.6223222222222216,11.748988888888888,9.0,1,Type 1
1009015,97,656.7937000000001,28.55624782608696,78.1416,23,290.6161,1.8430434782608693,4.389473913043478,23.0,6,Type 6
1009015,98,904.6732,26.608035294117645,76.5241,34,224.0136,1.1407676470588237,1.6774441176470585,34.0,6,Type 6
1009015,99,14.9955,14.9955,14.9955,1,74.0345,0.0,0.0,1.0,0,Type 0
1009015,100,642.2562,37.77977647058824,99.8509,17,283.5224,5.0194,11.037652941176471,17.0,6,Type 6
1009016,0,28.019,9.339666666666666,15.5622,3,179.1742,,,3.0,3,Type 3
1009016,1,5.4097,5.4097,5.4097,1,105.4161,0.0,0.0,1.0,0,Type 0
1009016,2,15.9505,15.9505,15.9505,1,215.1663,0.0,0.0,1.0,0,Type 0
1009016,3,16.3197,16.3197,16.3197,1,145.9516,0.0,0.0,1.0,0,Type 0
1009016,4,8.9099,8.9099,8.9099,1,132.0649,0.0,0.0,1.0,0,Type 0
1009016,5,101.6489,14.521271428571428,31.9245,7,321.7524,-0.6506571428571429,10.642542857142857,7.0,5,Type 5
1009016,6,9.1811,9.1811,9.1811,1,170.8215,0.0,0.0,1.0,0,Type 0
1009016,7,16.437,8.2185,9.6163,2,186.0147,4.443500000000001,4.12355,2.0,2,Type 2
1009016,8,21.1817,7.060566666666666,7.9797,3,113.1021,2.2425999999999995,4.7841999999999985,3.0,3,Type 3
1009016,9,37.0342,12.344733333333332,15.869,3,251.3825,5.416166666666666,6.247566666666667,3.0,3,Type 3
1009016,10,17.4137,5.804566666666666,6.4519,3,107.0831,2.103566666666666,1.3018666666666665,3.0,3,Type 3
1009016,11,30.896800000000006,7.7242000000000015,10.4213,4,185.7612,2.4096999999999995,4.680624999999999,4.0,3,Type 3
1009016,12,20.9865,6.9955,7.3095,3,116.8701,2.4395000000000002,3.9145000000000003,3.0,3,Type 3
1009016,13,22.401,22.401,22.401,1,232.3635,0.0,0.0,1.0,0,Type 0
1009016,14,6.5125,6.5125,6.5125,1,109.8067,0.0,0.0,1.0,0,Type 0
1009016,15,11.9722,5.9861,6.3706,2,99.2534,1.2334000000000005,2.867799999999999,2.0,2,Type 2
1009016,16,15.2316,7.6158,9.4137,2,148.0317,1.5215499999999995,2.353200000000001,2.0,2,Type 2
1009016,17,9.8988,9.8988,9.8988,1,142.1056,0.0,0.0,1.0,0,Type 0
1009016,18,23.764400000000002,7.921466666666667,8.0157,3,132.023,2.530866666666666,3.8898999999999995,3.0,3,Type 3
1009016,19,6.1547,6.1547,6.1547,1,159.7193,0.0,0.0,1.0,0,Type 0
1009016,20,8.8541,8.8541,8.8541,1,131.5357,0.0,0.0,1.0,0,Type 0
1009016,21,6.2863,6.2863,6.2863,1,89.0298,0.0,0.0,1.0,0,Type 0
