district,event_index,Type 0,Type 1,Type 2,Type 3,Type 4,Type 5,Type 6
1009008,79,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,82,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,83,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,84,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,91,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,92,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,93,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,98,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,101,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,102,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,104,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,106,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,107,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,109,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,110,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,111,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,114,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,116,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,119,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,121,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,122,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,123,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,124,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,126,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,127,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,128,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,129,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,130,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009008,132,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,133,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,134,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,136,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,137,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,138,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009008,139,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,140,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,141,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,142,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,143,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,144,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,145,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009008,147,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009008,148,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,149,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,150,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,151,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,152,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,153,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,155,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,156,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,157,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,158,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,159,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,160,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,161,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,164,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,165,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,166,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,167,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,168,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,169,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,170,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,171,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,172,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,173,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,174,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,175,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,176,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,177,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,178,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,179,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,180,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,181,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009008,182,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,183,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,184,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,185,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,186,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009008,187,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,188,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009008,189,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,190,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,191,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009008,192,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,193,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,194,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009008,195,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009008,196,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009008,197,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,24,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,33,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,38,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,44,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,45,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,53,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,54,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,58,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,63,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,65,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,67,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,77,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,83,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,86,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,92,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,93,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,94,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,97,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,98,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,102,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,104,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,109,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,110,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,111,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,112,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,113,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,114,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,115,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,116,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,117,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,118,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,119,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,121,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,123,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,124,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,126,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,127,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,128,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,129,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,130,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,131,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,132,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,133,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,134,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,136,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,137,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,138,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,139,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,140,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,141,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,142,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,143,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,144,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,145,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,146,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,147,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,148,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,149,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,150,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,151,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,152,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,153,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,155,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,156,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,157,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,158,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,160,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,161,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,163,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,164,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,165,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,166,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,167,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,168,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,169,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,170,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,172,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,173,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,174,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,175,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,176,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,177,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,178,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,179,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,180,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,181,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,182,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,183,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,184,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,185,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009009,186,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,187,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009009,188,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009009,189,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,190,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,191,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009009,192,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009009,193,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009010,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009010,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009010,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009010,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,37,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,44,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,45,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,47,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,51,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,55,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009010,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,60,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,77,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009010,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,82,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,83,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,86,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009010,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,92,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,93,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,94,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0
